dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
customer_churn,mutual_info,gender_Male,0.024095087614790955,0.011743988044609282,0.047619047619047616,True,20
customer_churn,mutual_info,contract_length_Annual,0.012176403344660747,0.010134706361519046,0.09523809523809523,True,20
customer_churn,mutual_info,contract_length_Monthly,0.14288755569359335,0.009420535483341376,0.047619047619047616,True,20
madelon,f_classif,feat_10,5.359230431623415,2.155407132387622,0.047619047619047616,True,20
madelon,f_classif,feat_26,4.6897465585287526,2.06529733414981,0.09523809523809523,True,20
madelon,f_classif,feat_42,5.774215251112704,1.9966357741266174,0.047619047619047616,True,20
madelon,f_classif,feat_43,3.52958979882202,2.594185395456018,0.047619047619047616,True,20
madelon,f_classif,feat_44,5.171731340897756,3.1574293183254842,0.047619047619047616,True,20
madelon,f_classif,feat_46,2.8463063754661015,1.2768458230589603,0.09523809523809523,True,20
madelon,f_classif,feat_48,20.263712904263098,4.545748439028857,0.047619047619047616,True,20
madelon,f_classif,feat_55,4.0217928859746,3.2151387110118312,0.09523809523809523,True,20
madelon,f_classif,feat_64,33.8820918886158,3.5141045605187884,0.047619047619047616,True,20
madelon,f_classif,feat_85,4.3815253975114254,2.2229636926506315,0.047619047619047616,True,20
madelon,f_classif,feat_105,24.272663873565524,2.810588213941636,0.047619047619047616,True,20
madelon,f_classif,feat_116,2.5837648972676592,1.7784453643014893,0.047619047619047616,True,20
madelon,f_classif,feat_119,4.625566506761008,2.9307995438208243,0.09523809523809523,True,20
madelon,f_classif,feat_120,4.927301010584511,2.809761381549667,0.047619047619047616,True,20
madelon,f_classif,feat_128,24.60339263406139,2.8256258924430147,0.047619047619047616,True,20
madelon,f_classif,feat_136,2.4251910448866063,2.005541255691427,0.047619047619047616,True,20
madelon,f_classif,feat_137,4.8428699561996655,2.1970513461371293,0.047619047619047616,True,20
madelon,f_classif,feat_139,4.615080216277269,3.071523004850181,0.047619047619047616,True,20
madelon,f_classif,feat_146,4.159854158006068,1.0172222793505166,0.047619047619047616,True,20
madelon,f_classif,feat_149,2.4952743646690285,1.288720015001719,0.047619047619047616,True,20
madelon,f_classif,feat_153,3.725219913111211,1.5446555501842743,0.047619047619047616,True,20
madelon,f_classif,feat_154,2.635993175692261,2.0490572163710747,0.047619047619047616,True,20
madelon,f_classif,feat_164,2.7065949839218644,2.088843269597589,0.09523809523809523,True,20
madelon,f_classif,feat_196,5.1612833182127975,2.7686957381522586,0.047619047619047616,True,20
madelon,f_classif,feat_199,6.382081035261881,2.140194286111326,0.047619047619047616,True,20
madelon,f_classif,feat_205,8.055780936540899,1.9988589687310707,0.047619047619047616,True,20
madelon,f_classif,feat_224,2.990281423680736,2.85733468492987,0.09523809523809523,True,20
madelon,f_classif,feat_237,2.093805057589515,1.3197479197723427,0.09523809523809523,True,20
madelon,f_classif,feat_241,64.9647328834236,2.288670414870148,0.047619047619047616,True,20
madelon,f_classif,feat_251,4.509348155787084,3.0725599680657902,0.047619047619047616,True,20
madelon,f_classif,feat_253,3.9434736309397955,2.7149780282759717,0.047619047619047616,True,20
madelon,f_classif,feat_264,8.14764625352794,3.270830628993133,0.047619047619047616,True,20
madelon,f_classif,feat_281,3.3687352932023997,1.4192342677766987,0.047619047619047616,True,20
madelon,f_classif,feat_282,6.185002039252203,3.884320180430344,0.047619047619047616,True,20
madelon,f_classif,feat_285,2.3371267777918066,2.0141592430396122,0.09523809523809523,True,20
madelon,f_classif,feat_294,6.1011709210922715,4.273716285965636,0.047619047619047616,True,20
madelon,f_classif,feat_296,5.526673282147652,2.4236349874535463,0.047619047619047616,True,20
madelon,f_classif,feat_323,5.114641373652594,1.9312192282626786,0.047619047619047616,True,20
madelon,f_classif,feat_336,34.003655434292206,2.5439120721767265,0.047619047619047616,True,20
madelon,f_classif,feat_338,18.261026463533273,2.040225181776556,0.047619047619047616,True,20
madelon,f_classif,feat_347,4.6782969909536485,3.7414306403067608,0.047619047619047616,True,20
madelon,f_classif,feat_354,1.6493083480654305,1.6098126770440815,0.09523809523809523,True,20
madelon,f_classif,feat_365,2.6136702476504596,2.247486638023503,0.09523809523809523,True,20
madelon,f_classif,feat_377,2.975483904394145,2.4315385964067455,0.09523809523809523,True,20
madelon,f_classif,feat_378,18.944021978226207,4.448203152021289,0.047619047619047616,True,20
madelon,f_classif,feat_379,2.094508008914636,1.7717161733269393,0.09523809523809523,True,20
madelon,f_classif,feat_383,2.6761163217229935,1.7537120901103986,0.09523809523809523,True,20
madelon,f_classif,feat_403,3.43871776806742,2.1991979380393643,0.09523809523809523,True,20
madelon,f_classif,feat_410,4.532651594318793,2.1447758944893174,0.047619047619047616,True,20
madelon,f_classif,feat_421,2.8038857787006264,1.8741422814312891,0.047619047619047616,True,20
madelon,f_classif,feat_424,10.058463256245362,3.1742906810158447,0.047619047619047616,True,20
madelon,f_classif,feat_425,2.6389450082991397,2.6050491795607424,0.09523809523809523,True,20
madelon,f_classif,feat_430,5.066864992284497,5.0129253585328435,0.09523809523809523,True,20
madelon,f_classif,feat_431,2.2035884131005425,2.0234984967924454,0.09523809523809523,True,20
madelon,f_classif,feat_433,3.072050925199772,1.8202258909736455,0.047619047619047616,True,20
madelon,f_classif,feat_438,6.314021562782289,3.1807917222266164,0.047619047619047616,True,20
madelon,f_classif,feat_442,17.83095988135783,1.5514644767032373,0.047619047619047616,True,20
madelon,f_classif,feat_453,12.285454919079438,2.187078426729218,0.047619047619047616,True,20
madelon,f_classif,feat_454,4.048869786114453,3.401760272036229,0.047619047619047616,True,20
madelon,f_classif,feat_468,7.568049236967148,2.401485211196183,0.047619047619047616,True,20
madelon,f_classif,feat_472,15.678788868543483,1.495020837044331,0.047619047619047616,True,20
madelon,f_classif,feat_475,66.24959543630754,2.522311415618294,0.047619047619047616,True,20
madelon,f_classif,feat_480,2.5946415563142127,1.8194718839783655,0.09523809523809523,True,20
madelon,f_classif,feat_481,5.961895801685124,2.1401683425893245,0.047619047619047616,True,20
madelon,f_classif,feat_493,14.221196159890628,2.1501197169849773,0.047619047619047616,True,20
madelon,f_classif,feat_496,3.2561253019902043,2.7020110280877065,0.09523809523809523,True,20
madelon,f_classif,feat_497,6.325237699902223,1.8294224313345917,0.047619047619047616,True,20
madelon,mutual_info,feat_25,0.025755637981340396,0.014536829150299798,0.047619047619047616,True,20
madelon,mutual_info,feat_29,0.0258462483237476,0.013176670197187764,0.047619047619047616,True,20
madelon,mutual_info,feat_36,0.02470895784443461,0.013961812193449458,0.047619047619047616,True,20
