row_position,support_calls,subscription_type_Standard,total_spend,payment_delay,age,contract_length_Monthly,tenure,usage_frequency,gender_Female,last_interaction
114,-0.23347702565719375,-0.003252683135215193,4.682790164929465,-0.32245656265004075,-1.78178394644754,4.560732230651192,0.7208514442900196,-0.5718567560016526,1.5070840936840977,2.2678116138512268
115,-0.6759427344272262,0.02635611097328365,-0.6804262939246837,-0.4856844000262208,6.3008680166048,-0.6864501500874758,-0.4699606751755346,0.661026577957091,2.3384795204602415,3.079118498014286
116,-4.677130163747643,-0.05821103469817899,-1.8045003635971808,-1.0762276163860225,-0.7292165752372238,-1.7382272595912218,-0.7881751726986841,0.8350476829742547,-0.6611640554008773,-0.5334156984195579
117,4.665650339351851,0.019904961826978252,-0.39882803977874576,-0.2748539868369699,3.0556738481420327,4.279565154081211,0.07438002059527207,-0.08196000141324475,0.46162828625994734,-0.7755314033443574
118,4.349008892235579,0.015756716903997586,-0.39288425956736317,4.371989824636839,3.218122369424673,-0.46498650053050367,-0.22891559273004533,0.580621350388974,-1.0976402611704543,0.6881445265532239
119,0.722128056276124,-0.02233544638613239,-0.7113836311857449,-0.46378717857645824,5.345471919185948,-0.6769837439013645,0.0854358832151047,-0.07013565164757893,2.303810222906759,3.1034321379545147
120,0.721251689917699,-0.046190755816060115,-1.2736993258266012,-0.8636552172293886,2.875105913419393,-1.4215031507937237,-0.4818312654143665,0.5923938187869499,0.785509398165159,-1.7388512727047782
121,6.643367846513866,0.015015650785062461,5.136214462516364,-0.24230895135551692,1.5441106399410638,-0.4310376718267798,0.3400255116223707,-0.4682719968736637,0.517478650752455,-0.7148327703605173
122,3.153229606078239,0.008742854845477268,2.6374792067846284,-0.22555926040629856,2.6080891367403094,-0.3095933271292597,1.6847398189053637,1.4801190797335584,1.2560020831553265,1.5133268022246193
123,-5.488941150211031,-0.03228884099400602,-1.597931929047336,-1.0487039388273842,0.8732068888016511,-1.498461125730537,1.113870515463641,-1.052227955420385,0.868535517649725,-2.0085197825176873
124,-4.563371364907653,0.03245574776432477,-1.774478823915124,-1.087398908175528,-0.8001183885382488,-1.6977764331176877,-0.037669089179253205,-0.12459578907000832,-0.626451299955952,-0.5213177165726666
125,4.062309064626461,0.008218457392649725,3.0907567559060407,3.3638923501898534,2.0443379067335625,-0.30762632603757084,1.5471524127252634,1.2563915654702578,-0.7323559537879192,0.58296798228228
126,-5.168909549281234,0.02328007324016653,-1.7543221198458923,-1.0790884631488007,-0.47859402624773795,-1.6581856266269461,-0.2339239242966869,-0.1352201748022344,-2.9948127908399327,1.7361861448641867
127,6.498986804588931,0.01048801637487486,4.861723232608056,-0.1843288172944449,3.25837398423173,-0.3734465481387451,0.12654673722398002,0.012384580887155607,0.5024292800761759,-0.5955294122314081
128,-3.611182222160569,0.028314912132918833,-1.7286108885763678,-1.0441292362648529,-1.9821308760880492,-1.6360938956076279,-0.8405196038866416,0.8909674742864445,-2.8426792007734183,1.5951185591483954
129,8.761322319409519,0.016904717640718447,-1.170491889564437,-0.7148491197603289,-4.1961526969325496,-1.1572808525245637,-0.210529926372692,-0.14246594001655466,-0.5069693284796085,-0.3805929674929939
130,0.02822830441291444,-0.015738531218376012,-1.6785114030214026,-1.0327280230238103,-4.691704423167103,-1.5654800029424951,-0.13475812414864777,-0.10018688750336878,-2.5309929206973174,1.5301990408624988
131,-3.422460795128718,0.024375381203135475,-1.938472231591586,-1.1553942409332376,-2.8642707214143592,-1.7488776057260111,-0.28885318333545,-0.17435495831654407,-3.234703581906797,1.8149465268233325
132,-1.7132405120070324,-0.005783621750306338,6.2304033948795405,-0.34552359440596775,-1.0036815058573847,5.848074249266647,0.10208255879726494,-0.007114798136753962,-0.3134008549101418,-0.29446713970566635
133,-1.669245228127984,0.006947565644513816,-1.5026454116113017,-0.909080798739451,3.801639899542788,-1.4473235052172095,0.6244208859532955,-0.9701174345117761,-2.5641140241432003,1.2396890001159044
134,-4.081603386281349,0.030525712398812174,-1.7409812050842448,-1.0815229921520222,-1.7651672664051876,-1.669523346410133,-0.8850938139238861,0.938561077422928,-2.9399403453196284,1.703047012045281
135,2.690876417657128,-0.033233286178437994,6.79112338695908,-0.3841153495036997,2.131793673565262,-0.6757794931624085,-0.5654592358795344,-0.0057706077076727525,-1.387897306807572,0.8275641448004172
136,-3.614493762802158,-0.10246247261180542,-1.7131333274580538,-1.131688442605082,-1.9396328830579295,-1.6352728499146179,-0.09345227847632487,-0.1846708724932978,0.9455362170294392,-2.209812473085476
137,-2.4171379093208816,0.027053571270080283,-1.6276289855292998,-1.022169881912414,-2.5898434831865598,-1.5791325251339003,-0.16198491940274834,-0.08720401179569308,0.8949336509712157,-2.0708878113789253
138,6.155331219459185,-0.039915519690839577,5.388474477736745,-0.3428132150345482,-0.18597642495064065,-0.5393694330146537,0.44406046083458933,-0.49095334092213305,-1.284528612997965,0.776104833947029
139,-3.4836509062617553,0.05064346485421993,-1.9577905183180702,-1.1816753702750429,-2.8366129871516024,-1.7304765436938032,-0.28750177613343114,-0.14958596086420584,1.2061346546234564,-2.484138417915674
140,5.6264521751867145,-0.02281564096920192,-0.39423664104077033,4.752358033012133,-0.15092645483848174,-0.4420306854648516,-0.15010069685755298,0.3579539068366284,1.6487225367722567,2.0779135895264336
141,-3.022405293715419,0.04648477926035412,-1.8587595254811458,-1.1604791363095865,-3.0654994640738007,-1.7125447527272626,-0.2959118102409411,-0.16968560815264935,1.1156818308669607,-2.4658570279640846
